Player_ID,Season,mu_hs,mu_hl,mu_hS,mu_sh,mu_ls,mu_hs_estimate,mu_hl_estimate,mu_hS_estimate,mu_sh_estimate,mu_ls_estimate,mu_hs_approx,mu_hl_approx,mu_hS_approx,mu_sh_approx,mu_ls_approx
3,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
3,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
3,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
3,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
3,2014,0.011216135185559372,NA,NA,0.10207580984709563,NA,0.00980392156862745,NA,NA,0.07692307692307693,NA,0.02247285585205863,0,0,0.4054651081081643,NA
3,2016,0.05954446766110269,NA,NA,0.3487235865782966,NA,0.03597122302158273,NA,NA,0.2222222222222222,NA,0.09180754925312286,0,0,0.78845736036427,NA
3,2017,NA,NA,NA,NA,NA,0.02857142857142857,0.01904761904761905,NA,0.11627906976744186,0.1,0.06317890162153156,0.041672696400568074,0,0.6061358035703156,0.5108256237659907
4,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
4,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
4,2006,0.01594536763863122,NA,NA,0.18383805948361304,NA,0.012578616352201259,NA,NA,0.14285714285714285,NA,0.02702867238791926,0,0,0.4054651081081643,NA
4,2007,NA,NA,NA,NA,NA,0.0064516129032258064,NA,0.0064516129032258064,0.125,NA,0.01398624197473984,0,0.01398624197473984,0.4054651081081643,NA
4,2008,0.2874725361904839,NA,NA,10.636456457191507,NA,0.012195121951219513,NA,NA,1,NA,0.027398974188114388,0,0,NA,NA
4,2009,NA,NA,NA,NA,NA,0.014925373134328358,0.007462686567164179,NA,0.2,0.05263157894736842,0.03448617607116932,0.017094433359300068,0,0.916290731874155,0.4054651081081643
4,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
4,2011,0.007826232995109395,NA,NA,0.17750306048789496,NA,0.006211180124223602,NA,NA,0.14285714285714285,NA,0.01324522675002068,0,0,0.4054651081081643,NA
4,2012,0,0.9999999999999996,NA,0.9999999999999996,0.9999999999999991,0,0.02,NA,0.1111111111111111,0.015873015873015872,0,0.03636764417087483,0,0.4054651081081643,0.06899287148695143
4,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
4,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
4,2015,0,0.9999999999999993,NA,0.9999999999999996,0.9999999999999996,0,0.006711409395973154,NA,0.14285714285714285,0.08333333333333333,0,0.01398624197473984,0,0.4054651081081643,0.6931471805599453
4,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
4,2017,0.1331479587998585,NA,NA,10.520182073235581,NA,0.005988023952095809,NA,NA,1,NA,0.012739025777429714,0,0,NA,NA
4,2018,0.040260515385575325,NA,NA,0.6987105285030427,NA,0.018292682926829267,NA,NA,0.3333333333333333,NA,0.04255961441879589,0,0,1.3862943611198906,NA
4,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
5,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
5,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
5,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
5,2007,0,0.9999999999999994,NA,0.9999999999999994,0.9999999999999992,0,0.007246376811594203,NA,0.14285714285714285,0.043478260869565216,0,0.014598799421152636,0,0.4054651081081643,0.6931471805599453
5,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
5,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
5,2010,0.008267501631547205,0,NA,0.1457470494008932,0.2032449193124279,0.006896551724137931,0,NA,0.11764705882352941,0.14285714285714285,0.014815085785140587,0,0,0.6931471805599453,0.6931471805599453
5,2011,NA,NA,NA,NA,NA,0.008064516129032258,NA,0.008064516129032258,0.1111111111111111,NA,0.018018505502678365,0,0.018018505502678365,0.2876820724517809,NA
5,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
5,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
5,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
6,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
6,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
6,2006,0.006042591141368858,NA,NA,0,NA,0.006024096385542169,NA,NA,0,NA,0.012739025777429714,0,0,NA,NA
6,2007,0.22451625965808436,NA,NA,8.645266666383097,NA,0.012195121951219513,NA,NA,0.5,NA,0.026317308317373417,0,0,NA,NA
6,2008,0.1321567276876759,NA,NA,10.441855461000168,NA,0.006097560975609756,NA,NA,0.5,NA,0.012739025777429714,0,0,NA,NA
6,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
6,2010,0.006172915290808289,NA,NA,0,NA,0.006134969325153374,NA,NA,0,NA,0.013072081567352775,0,0,0,NA
6,2011,0.022268939839865443,NA,NA,1.6671924731546424,NA,0.006024096385542169,NA,NA,0.3333333333333333,NA,0.012578782206860073,0,0,NA,NA
6,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
6,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
6,2014,0.37423102012067017,NA,NA,9.48301192035212,NA,0.018404907975460124,NA,NA,0.5,NA,0.03974032864951411,0,0,NA,NA
6,2015,0,0.006809958210610077,NA,0.12048066908304428,0.19009326150837563,0,0.006622516556291391,NA,0.125,0.16666666666666666,0,0.01398624197473984,0,0.4054651081081643,0.6931471805599453
6,2016,0.13022139632935875,NA,NA,10.289417327737768,NA,0.006024096385542169,NA,NA,0.3333333333333333,NA,0.012739025777429714,0,0,NA,NA
6,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
6,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
6,2019,NA,NA,NA,NA,NA,0.05128205128205128,0.008547008547008548,NA,0.16216216216216217,0.06666666666666667,0.11778303565638351,0.01869213301215252,0,0.916290731874155,0.4054651081081643
6,2020,0.44696779745360626,NA,NA,9.83532064815395,NA,0.010344827586206896,NA,NA,0.5,NA,0.04652001563489282,0,0,NA,NA
6,2021,NA,NA,NA,NA,NA,0.022988505747126436,0.011494252873563218,NA,0.125,0.029411764705882353,0.04652001563489282,0.02298951822469872,0,0.6931471805599453,0.10536051565782628
6,2022,NA,NA,NA,NA,NA,0.02857142857142857,0.007142857142857143,NA,0.125,1,0.06899287148695143,0.01680711831638129,0,0.5108256237659907,NA
6,2023,NA,NA,NA,NA,NA,0.0625,0.0078125,NA,0.20454545454545456,1,0.15718558352241238,0.01834913866819654,0,1.3862943611198906,NA
6,2024,0.7782815778877867,NA,NA,9.473046479435641,NA,0.03205128205128205,NA,NA,0.29411764705882354,NA,0.07095173597228449,0,0,1.7917594692280552,NA
7,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
7,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
7,2006,0.040847851799534096,NA,NA,0.8024086326308919,NA,0.018404907975460124,NA,NA,0.4,NA,0.03974032864951411,0,0,1.0986122886681096,NA
7,2007,NA,NA,NA,NA,NA,0.025210084033613446,0.008403361344537815,NA,0.25,0.02631578947368421,0.05715841383994864,0.01869213301215252,0,0.916290731874155,0.13353139262452263
7,2008,NA,NA,NA,NA,NA,0,0,0.008,0.058823529411764705,0.2,0,0,0.01869213301215252,0.2231435513142097,NA
7,2009,0.041466827980424836,NA,NA,1.4908901302424928,NA,0.012121212121212121,NA,NA,0.5,NA,0.02564243061333767,0,0,NA,NA
7,2010,0.008662044560083522,NA,NA,0.289096782377546,NA,0.006369426751592357,NA,NA,0.1111111111111111,NA,0.01324522675002068,0,0,0.6931471805599453,NA
7,2011,0.4616209655682359,NA,NA,11.849954050561822,NA,0.01818181818181818,NA,NA,0.5,NA,0.03922071315328127,0,0,NA,NA
7,2012,0.03765292141578981,NA,NA,0.820228441080069,NA,0.01652892561983471,NA,NA,0.5,NA,0.03509131981127006,0,0,NA,NA
7,2013,0.047796615448601865,NA,NA,0.46317839740929556,NA,0.02631578947368421,NA,NA,0.23529411764705882,NA,0.05715841383994864,0,0,1.0986122886681096,NA
7,2014,1.697727833134227,NA,NA,10.016861692466131,NA,0.06944444444444445,NA,NA,0.4,NA,0.18571714579509283,0,0,NA,NA
7,2015,NA,NA,NA,NA,NA,0.024,0.008,NA,0.1,0.3333333333333333,0.048009219186360606,0.015748356968139168,0,0.587786664902119,0.6931471805599453
7,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
7,2017,NA,NA,NA,NA,NA,0.014388489208633094,0.007194244604316547,NA,0.25,0.0625,0.031252543504104426,0.015504186535965199,0,0.6931471805599453,0.4054651081081643
7,2018,0.03522119391726583,NA,NA,0.5090492398655375,NA,0.018633540372670808,NA,NA,0.2,NA,0.045120435280469544,0,0,0.916290731874155,NA
7,2019,0.007402348202290991,NA,NA,0.16611879733023022,NA,0.005917159763313609,NA,NA,0.16666666666666666,NA,0.013605652055778598,0,0,0.6931471805599453,NA
8,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
8,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
8,2006,0.8292448133123862,NA,NA,15.34103617706592,NA,0.018633540372670808,NA,NA,0.2857142857142857,NA,0.040821994520255166,0,0,1.0986122886681096,NA
8,2007,0.02926601648190517,NA,NA,0.33545160273626434,NA,0.01935483870967742,NA,NA,0.23076923076923078,NA,0.041385216162854364,0,0,0.916290731874155,NA
8,2008,NA,NA,NA,NA,NA,0.016666666666666666,0.008333333333333333,NA,0.08333333333333333,0.08333333333333333,0.04000533461369913,0.019802627296179754,0,0.5596157879354228,0.2876820724517809
9,2004,0.029823989905376026,NA,NA,2.308668241880944,NA,0.005988023952095809,NA,NA,0.5,NA,0.012578782206860073,0,0,NA,NA
9,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
9,2006,0,0.9999999999999994,NA,0.9999999999999994,0.9999999999999991,0,0.014705882352941176,NA,0.06666666666666667,0.011627906976744186,0,0.03077165866675366,0,0.4054651081081643,0.0540672212702757
10,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
10,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
10,2006,0.0329460019907204,NA,NA,2.588694679022607,NA,0.006024096385542169,NA,NA,0.5,NA,0.012578782206860073,0,0,NA,NA
10,2007,0.02411160081389126,NA,NA,1.790599952983878,NA,0.006024096385542169,NA,NA,0.3333333333333333,NA,0.012903404835907841,0,0,NA,NA
10,2008,NA,NA,NA,NA,NA,0.007518796992481203,NA,0.007518796992481203,0.05263157894736842,NA,0.016000341346441075,0,0.016000341346441075,0.2876820724517809,NA
10,2009,0.015101979923143827,NA,NA,0.11057574267140603,NA,0.01282051282051282,NA,NA,0.09090909090909091,NA,0.02702867238791926,0,0,0.4054651081081643,NA
10,2010,0.02361698567781046,NA,NA,0.6023797455710053,NA,0.012578616352201259,NA,NA,0.2857142857142857,NA,0.026317308317373417,0,0,1.0986122886681096,NA
10,2011,0,NA,1,0,NA,0,NA,0.034482758620689655,0,NA,0,0,0.08004270767353637,0,NA
10,2012,0.16423370282855385,NA,NA,10.34818835212746,NA,0.008264462809917356,NA,NA,0.5,NA,0.016000341346441075,0,0,NA,NA
10,2013,0.35443878279447766,NA,NA,8.86171378936274,NA,0.018867924528301886,NA,NA,0.3,NA,0.040821994520255166,0,0,NA,NA
10,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
10,2015,0.01275539057589695,NA,NA,0.7538715139281343,NA,0.006097560975609756,NA,NA,0.25,NA,0.012903404835907841,0,0,NA,NA
10,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
10,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
10,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
10,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
10,2020,0.023772843131902695,NA,NA,1.5323124480222146,NA,0.003436426116838488,NA,NA,0.5,NA,0.014598799421152636,0,0,NA,NA
10,2021,0.019685678289911072,NA,NA,0.18834881851279772,NA,0.014925373134328358,NA,NA,0.2,NA,0.033336420267591836,0,0,0.5108256237659907,NA
10,2022,0,0.006587515277275455,NA,0.1406254942319171,0.22625711247211536,0,0.006369426751592357,NA,0.1111111111111111,0.3333333333333333,0,0.013793322132335873,0,0.4054651081081643,0.6931471805599453
10,2023,0,0.9999999999999998,NA,0.9999999999999999,0.9999999999999999,0,0.006060606060606061,NA,0.2,0.5,0,0.01324522675002068,0,0.4054651081081643,NA
11,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
11,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
11,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
11,2007,NA,NA,NA,NA,NA,0,0.008,NA,0.1111111111111111,0.02857142857142857,0,0.017094433359300068,0,0.4054651081081643,0.10536051565782628
11,2008,0,NA,NA,3.3103317734588886,NA,0,NA,NA,0.14285714285714285,NA,0,0,0,NA,NA
11,2009,0.1332348650494085,NA,NA,10.52698414583236,NA,0.006097560975609756,NA,NA,0.25,NA,0.012739025777429714,0,0,NA,NA
11,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
11,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
11,2012,NA,NA,NA,NA,NA,0.009259259259259259,NA,0.009259259259259259,0.09090909090909091,NA,0.018018505502678365,0,0.018018505502678365,0.4054651081081643,NA
11,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
12,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
13,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
13,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
13,2006,NA,NA,NA,NA,NA,0.007142857142857143,0.007142857142857143,NA,0.10526315789473684,0.1111111111111111,0.015504186535965199,0.015504186535965199,0,0.4054651081081643,0.2876820724517809
13,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
13,2008,0.03007589566524738,NA,NA,0.3843265298855058,NA,0.0189873417721519,NA,NA,0.2222222222222222,NA,0.041385216162854364,0,0,0.5108256237659907,NA
13,2009,0.008265854789070493,NA,NA,0.2547370098160927,NA,0.006060606060606061,NA,NA,0.3333333333333333,NA,0.012903404835907841,0,0,0.6931471805599453,NA
13,2010,0.02131254588200684,NA,NA,0.2289470113216005,NA,0.016129032258064516,NA,NA,0.125,NA,0.03448617607116932,0,0,0.6931471805599453,NA
14,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
14,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
14,2006,0.06405692647926749,NA,NA,1.416018705927701,NA,0.01935483870967742,NA,NA,0.23076923076923078,NA,0.04196419909903208,0,0,NA,NA
14,2007,0.0625232955159941,NA,NA,1.4329148288579556,NA,0.018633540372670808,NA,NA,0.375,NA,0.040821994520255166,0,0,NA,NA
14,2008,0.25127378953624235,NA,NA,9.799670744044226,NA,0.012738853503184714,NA,NA,0.18181818181818182,NA,0.02564243061333767,0,0,NA,NA
14,2009,NA,NA,NA,NA,NA,0.013986013986013986,0.006993006993006993,NA,0.15,0.16666666666666666,0.030305349495328922,0.015037877364540559,0,0.5596157879354228,0.6931471805599453
14,2010,0.011088114226321631,NA,NA,0.5674558168640901,NA,0.006097560975609756,NA,NA,0.3333333333333333,NA,0.012739025777429714,0,0,0.6931471805599453,NA
14,2011,NA,NA,NA,NA,NA,0.01639344262295082,0.00819672131147541,NA,0.16,0.05263157894736842,0.03774032798284697,0.01869213301215252,0,0.8472978603872036,0.2231435513142097
15,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
15,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
15,2006,NA,NA,NA,NA,NA,0.014492753623188406,0.007246376811594203,NA,0.12,0.2,0.030305349495328922,0.015037877364540559,0,0.5596157879354228,0.4054651081081643
15,2008,0.9058560614546216,NA,NA,9.964261074396996,NA,0.043478260869565216,NA,NA,0.6666666666666666,NA,0.10536051565782628,0,0,NA,NA
16,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
16,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
16,2006,0.10715407866585727,NA,NA,0.3210118277714392,NA,0.0625,NA,NA,0.1875,NA,0.17185025692665928,0,0,0.6931471805599453,NA
17,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
18,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
19,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
19,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
19,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
19,2007,0.016954987914843962,NA,NA,0.18851654528112444,NA,0.013071895424836602,NA,NA,0.13333333333333333,NA,0.027779564107075706,0,0,0.6931471805599453,NA
19,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
19,2009,NA,NA,NA,NA,NA,0.016260162601626018,0.008130081300813009,0.008130081300813009,0.13043478260869565,0.05555555555555555,0.03509131981127006,0.01739174271186922,0.01739174271186922,0.4700036292457356,0.2876820724517809
19,2010,NA,NA,NA,NA,NA,0.031914893617021274,NA,0.010638297872340425,0.14814814814814814,NA,0.09237332013101517,0,0.02985296314968116,0.587786664902119,NA
20,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
20,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
20,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
20,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
20,2008,NA,NA,NA,NA,NA,0.008547008547008548,0,0.008547008547008548,0.08333333333333333,0.2,0.01834913866819654,0,0.01834913866819654,0.4054651081081643,0.4054651081081643
20,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
21,2004,0.22868987622592388,NA,NA,10.520165916543235,NA,0.007042253521126761,NA,NA,0.5,NA,0.02197890671877523,0,0,NA,NA
21,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
22,2004,0.2656866701000903,NA,NA,10.494580978333563,NA,0.012195121951219513,NA,NA,0.4,NA,0.02564243061333767,0,0,NA,NA
22,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
22,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
22,2007,NA,NA,NA,NA,NA,0.006944444444444444,0.006944444444444444,0.006944444444444444,0.14285714285714285,1,0.015748356968139168,0.015748356968139168,0.015748356968139168,0.4054651081081643,NA
22,2008,NA,NA,NA,NA,NA,0.016,0.016,NA,0.16,0.11764705882352941,0.03774032798284697,0.03774032798284697,0,0.5108256237659907,0.6931471805599453
22,2009,NA,NA,NA,NA,NA,0.024691358024691357,0.012345679012345678,0.012345679012345678,0.12,0.047619047619047616,0.058840500022933465,0.028987536873252298,0.028987536873252298,0.4700036292457356,0.4054651081081643
22,2010,0,NA,0.013116362485002883,0.07798392810504362,NA,0,NA,0.012987012987012988,0.07692307692307693,NA,0,0,0.028170876966696335,0.2231435513142097,NA
23,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
23,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
23,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
23,2007,0.13185531113496513,NA,NA,10.418042233932105,NA,0.006172839506172839,NA,NA,0.16666666666666666,NA,0.012739025777429714,0,0,NA,NA
23,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
23,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
23,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
23,2011,0.05222236930308585,NA,NA,1.96428854518453,NA,0.012269938650306749,NA,NA,0.4,NA,0.02564243061333767,0,0,NA,NA
23,2012,NA,NA,NA,NA,NA,0.011363636363636364,NA,0.011363636363636364,0.05555555555555555,NA,0.02150620522096362,0,0.02150620522096362,0.2876820724517809,NA
23,2013,0.009269478854690592,NA,NA,0.34658667886349,NA,0.006369426751592357,NA,NA,0.18181818181818182,NA,0.013423020332140661,0,0,0.6931471805599453,NA
23,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
23,2015,0.025421482133615794,NA,NA,0.276931090362711,NA,0.01818181818181818,NA,NA,0.2,NA,0.04000533461369913,0,0,NA,NA
24,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
24,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
24,2006,NA,NA,NA,NA,NA,0.014492753623188406,0.014492753623188406,NA,0.16666666666666666,0.011494252873563218,0.03390155167568134,0.03390155167568134,0,0.6931471805599453,0.04255961441879589
24,2007,NA,NA,NA,NA,NA,0.00909090909090909,0.00909090909090909,NA,0.05714285714285714,0.043478260869565216,0.02197890671877523,0.02197890671877523,0,0.4054651081081643,0.1823215567939546
24,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
25,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
25,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
